id,latitude,longitude,property_type,room_type,bathrooms,bedrooms,minimum_nights,price
8049455,37.75909,-122.40056,Apartment,Entire home/apt,1,1,7,$175.00
8051735,37.75284,-122.50436,Townhouse,Entire home/apt,1,3,30,$162.00
8053481,37.75417,-122.42153,Condominium,Entire home/apt,3,3,2,$250.00
8053887,37.75967,-122.44688,Apartment,Entire home/apt,1,1,30,$185.00
8055632,37.71297,-122.40053,Guest suite,Private room,1,1,2,$120.00
8061617,37.77051,-122.3926,Apartment,Entire home/apt,1,1,30,$299.00
8066789,37.76264,-122.42082,Apartment,Private room,2,1,1125,"""$3,200.00 """
8068539,37.7597,-122.42317,Apartment,Entire home/apt,2,3,30,$199.00
8082364,37.79878,-122.40585,Apartment,Entire home/apt,1,2,30,$170.00
8084285,37.78846,-122.41062,Hotel,Private room,1,0,2,$190.00
8084290,37.78722,-122.41068,Hotel,Private room,1,0,2,$190.00
8085920,37.75345,-122.44196,House,Private room,1,1,30,$129.00
8086877,37.79801,-122.40037,Apartment,Entire home/apt,1,1,30,$272.00
8089051,37.78846,-122.41117,Hotel,Private room,1,0,2,$250.00
8090484,37.79248,-122.41844,Apartment,Entire home/apt,1,1,30,$100.00
8101297,37.80194,-122.44017,Apartment,Private room,1.5,1,2,$149.00
8101619,37.74552,-122.43499,House,Entire home/apt,2,3,1,$250.00
8102262,37.7302,-122.39827,House,Private room,1,1,30,$56.00
8105804,37.78724,-122.39937,Apartment,Entire home/apt,2,2,30,$301.00
8105974,37.75842,-122.41196,Apartment,Entire home/apt,2,2,3,$358.00
8117174,37.74663,-122.40726,House,Entire home/apt,1,2,4,$299.00
8117667,37.76421,-122.46433,House,Private room,1,1,3,$139.00
8119395,37.78518,-122.44283,House,Entire home/apt,4.5,6,2,"""$2,000.00 """
8125277,37.78255,-122.4381,House,Entire home/apt,2.5,5,30,$365.00
8151772,37.78228,-122.43972,House,Private room,1.5,1,30,$83.00
8151839,37.78081,-122.43886,House,Private room,1.5,1,30,$70.00
8151907,37.78264,-122.44026,House,Private room,1.5,1,30,$70.00
8151934,37.78291,-122.44008,House,Private room,1.5,1,30,$75.00
8151985,37.75977,-122.40096,Apartment,Entire home/apt,1,1,4,$225.00
8152867,37.77745,-122.47989,House,Private room,1,1,2,$99.00
8155106,37.76731,-122.4458,Condominium,Private room,1,1,1,$175.00
8155586,37.72213,-122.40632,House,Private room,3,4,3,$410.00
8159544,37.77514,-122.40897,Townhouse,Private room,1,1,13,$200.00
8164773,37.77016,-122.44807,Apartment,Entire home/apt,1,1,30,$210.00
8167459,37.77812,-122.50262,House,Private room,1,1,2,$133.00
8172628,37.77856,-122.43633,Apartment,Private room,1.5,1,3,$140.00
8187584,37.74844,-122.4282,Guest suite,Entire home/apt,1,1,1,$146.00
8192881,37.76922,-122.44698,Guest suite,Entire home/apt,1,1,2,$150.00
8195090,37.75377,-122.44197,Other,Entire home/apt,1,0,2,$135.00
8195144,37.75135,-122.45383,House,Private room,1,1,2,$135.00
8202578,37.78835,-122.4112,Condominium,Entire home/apt,1,0,1,$249.00
8207665,37.77785,-122.48011,House,Private room,1,2,2,$204.00
8208052,37.78397,-122.42254,Condominium,Entire home/apt,1,1,60,$129.00
8209055,37.78835,-122.42833,Apartment,Entire home/apt,1,0,3,$150.00
8209591,37.75429,-122.4012,Apartment,Private room,1,1,30,$39.00
8221207,37.74067,-122.41489,Guest suite,Private room,1,1,30,$140.00
8241198,37.80031,-122.41268,House,Entire home/apt,2,2,1,$350.00
8255072,37.7352,-122.38566,House,Private room,1,1,2,$105.00
8270952,37.76479,-122.43145,Bungalow,Entire home/apt,1,1,30,$130.00
8272458,37.75411,-122.43832,Apartment,Entire home/apt,1,1,2,$259.00
8274904,37.76757,-122.43639,House,Private room,1,1,2,$120.00
8275596,37.73035,-122.4452,House,Private room,1,1,3,$104.00
8276309,37.77191,-122.43226,Condominium,Private room,1,1,1,$95.00
8277718,37.71755,-122.39659,House,Private room,1,1,1,$90.00
8287266,37.76414,-122.43189,House,Private room,1,1,2,$150.00
8290464,37.76391,-122.39553,Guest suite,Entire home/apt,1,1,2,$185.00
8308630,37.75829,-122.41963,House,Private room,1,1,4,$89.00
8328410,37.78894,-122.41722,Apartment,Entire home/apt,1,0,30,$149.00
8336042,37.74728,-122.40766,Guesthouse,Entire home/apt,1,0,2,$165.00
8336228,37.74727,-122.40863,Guest suite,Entire home/apt,2,2,3,$250.00
8336617,37.77355,-122.42511,Apartment,Entire home/apt,1,1,30,$110.00
8338986,37.78935,-122.39862,Apartment,Entire home/apt,1,1,30,$255.00
8340498,37.79602,-122.39837,Apartment,Entire home/apt,1,0,31,$176.00
8342838,37.78424,-122.39925,Apartment,Private room,1,1,180,$100.00
8351923,37.74288,-122.46147,Guest suite,Entire home/apt,1,0,30,$99.00
8352275,37.78,-122.50744,Hotel,Private room,1,1,1,$129.00
8356380,37.7117,-122.43451,Guest suite,Private room,1,1,1,$98.00
8382187,37.77974,-122.49897,House,Entire home/apt,1,1,1,$100.00
8411606,37.78668,-122.49316,House,Private room,1,1,2,$135.00
8418067,37.78409,-122.4438,House,Entire home/apt,3,3,30,$293.00
8422161,37.78758,-122.39868,Condominium,Entire home/apt,1,1,30,$501.00
8438267,37.76118,-122.3967,Apartment,Entire home/apt,1,2,3,$195.00
8441614,37.80584,-122.44309,Apartment,Entire home/apt,1,1,30,$350.00
8456859,37.77392,-122.50925,Guest suite,Entire home/apt,1,1,30,$150.00
8459807,37.7583,-122.41948,House,Private room,1,3,4,$220.00
8461190,37.75126,-122.40794,Apartment,Entire home/apt,1,2,30,$139.00
8464365,37.75148,-122.44182,Condominium,Private room,2,1,2,$95.00
8472083,37.80259,-122.42695,Guest suite,Private room,1,1,3,$170.00
8472666,37.77219,-122.41672,Apartment,Entire home/apt,1,2,2,$250.00
8472927,37.728,-122.46162,Apartment,Entire home/apt,1,1,4,$144.00
8474183,37.72207,-122.43773,Apartment,Entire home/apt,1,1,2,$177.00
8474452,37.73391,-122.42901,Guest suite,Entire home/apt,1,1,2,$109.00
8487735,37.72944,-122.42899,Apartment,Entire home/apt,1,0,3,$115.00
8489712,37.78268,-122.4222,Condominium,Entire home/apt,1,0,30,$110.00
8499631,37.74855,-122.40941,Guest suite,Entire home/apt,1,0,2,$260.00
8500048,37.76104,-122.47504,Apartment,Entire home/apt,1,1,30,$159.00
8501670,37.80297,-122.405,Condominium,Entire home/apt,1,1,30,$246.00
8520295,37.7602,-122.48114,Apartment,Entire home/apt,1,0,30,$129.00
8524982,37.80302,-122.41025,Townhouse,Entire home/apt,1,1,3,$205.00
8542873,37.75573,-122.50436,Apartment,Entire home/apt,1,1,30,$138.00
8554141,37.7868,-122.40775,Apartment,Private room,1,1,1,$110.00
8556635,37.74053,-122.40893,House,Entire home/apt,2,3,30,$186.00
8564563,37.76867,-122.41786,Apartment,Entire home/apt,1,2,2,$220.00
8565105,37.78735,-122.40782,Apartment,Private room,1,1,1,$110.00
8568826,37.74262,-122.40875,House,Private room,1,1,3,$95.00
8576907,37.77858,-122.4492,House,Entire home/apt,3,4,5,$599.00
8578964,37.77941,-122.39551,Loft,Entire home/apt,2,2,30,$550.00
8584000,37.77397,-122.42783,Apartment,Entire home/apt,1,1,30,$250.00
8590211,37.7591,-122.43515,Condominium,Entire home/apt,3,3,30,$270.00
8591098,37.7718,-122.44404,House,Entire home/apt,2.5,3,3,"""$1,000.00 """
8592609,37.75477,-122.42709,Loft,Entire home/apt,1,1,30,$140.00
8595304,37.74672,-122.43613,House,Private room,1,1,2,$225.00
8597021,37.7304,-122.43331,House,Private room,1,1,2,$103.00
8612967,37.79552,-122.41065,Apartment,Entire home/apt,2,3,3,$499.00
8646903,37.80317,-122.44204,House,Entire home/apt,1,1,30,$220.00
8653346,37.77084,-122.4303,Condominium,Entire home/apt,1,1,2,$200.00
8655125,37.73638,-122.41937,House,Entire home/apt,4,4,4,$360.00
8684508,37.78768,-122.4099,Apartment,Private room,1,1,1,$110.00
8685570,37.78586,-122.40805,Apartment,Private room,1,1,1,$110.00
8685652,37.78684,-122.4094,Apartment,Private room,1,1,1,$110.00
8685716,37.78688,-122.409,Apartment,Private room,1,1,1,$110.00
8685766,37.7872,-122.40811,Apartment,Private room,1,1,1,$89.00
8685898,37.78546,-122.4085,Apartment,Private room,1,1,1,$40.00
8701367,37.75042,-122.41512,Apartment,Entire home/apt,1,2,5,$187.00
8713608,37.78406,-122.40517,Apartment,Shared room,1,1,30,$200.00
8717641,37.77859,-122.46735,Apartment,Entire home/apt,1,1,4,$185.00
8722927,37.78336,-122.48767,Apartment,Private room,1,1,30,$69.00
8733261,37.73238,-122.38702,House,Private room,1,1,1,$69.00
8735636,37.80073,-122.41798,Apartment,Entire home/apt,1,2,30,$550.00
8760949,37.77231,-122.4213,Apartment,Entire home/apt,1,2,4,$330.00
8762967,37.75125,-122.40826,Guest suite,Entire home/apt,1,1,2,$160.00
8763366,37.7583,-122.4128,Hostel,Shared room,2,1,2,$55.00
8763407,37.7581,-122.41388,Hostel,Shared room,2,1,2,$55.00
8763529,37.75789,-122.41317,Hostel,Shared room,2,1,2,$55.00
8763620,37.75818,-122.41288,Hostel,Shared room,2,1,30,$33.00
8775500,37.78916,-122.44018,House,Private room,1,1,1,$150.00
8793569,37.75612,-122.42588,House,Private room,1,1,2,$120.00
8794180,37.79522,-122.42651,Serviced apartment,Hotel room,1.5,1,30,$188.00
8799100,37.76176,-122.42492,House,Entire home/apt,1,3,3,$435.00
8800012,37.78799,-122.40925,Condominium,Entire home/apt,2,0,1,$540.00
8817059,37.75231,-122.46994,House,Entire home/apt,3.5,3,3,$450.00
8818098,37.78818,-122.39181,Apartment,Entire home/apt,2,1,365,$160.00
8848449,37.74829,-122.40486,Apartment,Entire home/apt,1,1,3,$120.00
8859249,37.76419,-122.49092,Guest suite,Entire home/apt,1,1,2,$150.00
8864274,37.79049,-122.44472,House,Entire home/apt,4,6,4,"""$1,200.00 """
8869066,37.75319,-122.43805,Guest suite,Entire home/apt,1,1,30,$190.00
8869806,37.77221,-122.43236,Condominium,Entire home/apt,1,1,2,$155.00
8886022,37.75527,-122.42284,Apartment,Entire home/apt,1,0,30,$119.00
8889145,37.77872,-122.44187,Condominium,Private room,1,1,1,$124.00
8903225,37.79268,-122.39159,Apartment,Entire home/apt,1,1,30,$279.00
8904047,37.76281,-122.42825,Apartment,Entire home/apt,1,1,2,$155.00
8907289,37.75268,-122.40753,Townhouse,Private room,1,1,1,$144.00
8908249,37.77418,-122.43133,Apartment,Entire home/apt,1,0,30,$90.00
8914789,37.77083,-122.39427,Apartment,Entire home/apt,1,1,30,$229.00
8915995,37.77237,-122.39253,Apartment,Entire home/apt,2,2,30,$299.00
8916368,37.79513,-122.41994,Apartment,Entire home/apt,1,1,30,$229.00
8925997,37.78528,-122.46538,Apartment,Entire home/apt,2,2,30,$310.00
8926024,37.78404,-122.46688,Apartment,Entire home/apt,1,2,30,$270.00
8926150,37.79584,-122.41048,Apartment,Entire home/apt,1,1,30,$145.00
8941317,37.768,-122.43721,Condominium,Entire home/apt,3,3,1,$429.00
8943055,37.76762,-122.43748,Apartment,Private room,1,1,1,$189.00
8955959,37.77287,-122.43402,Condominium,Private room,1,1,1,$125.00
8974563,37.74799,-122.42571,House,Private room,1,1,2,$90.00
8987674,37.78918,-122.4419,House,Private room,1,1,4,$186.00
8992582,37.75186,-122.4441,Apartment,Private room,1,1,30,$53.00
8993289,37.78727,-122.41062,Hotel,Private room,1,0,2,$180.00
8993301,37.78819,-122.4095,Hotel,Private room,1,0,2,$180.00
8993307,37.78897,-122.41002,Hotel,Private room,1,0,2,$180.00
9010937,37.75245,-122.40706,Apartment,Entire home/apt,2,2,2,$312.00
9021715,37.7857,-122.44465,House,Entire home/apt,1,2,30,$299.00
9051149,37.7692,-122.43531,Apartment,Private room,1,1,1,$99.00
9051457,37.73491,-122.42977,House,Entire home/apt,4.5,4,4,$445.00
9059999,37.76018,-122.43225,Serviced apartment,Hotel room,1,1,30,$170.00
9063798,37.77291,-122.43641,Townhouse,Private room,1,1,1,$115.00
9067632,37.7439,-122.42547,House,Entire home/apt,1,1,1,$76.00
9075976,37.7369,-122.50093,House,Entire home/apt,2,3,2,$164.00
9108108,37.75191,-122.40497,Apartment,Entire home/apt,1,3,2,$350.00
9110032,37.77301,-122.50109,House,Private room,1,1,1,$100.00
9110654,37.74536,-122.45548,House,Entire home/apt,2,4,30,$495.00
9110718,37.80661,-122.43557,House,Entire home/apt,3.5,4,30,$350.00
9118962,37.7734,-122.50268,House,Private room,1,1,2,$100.00
9119210,37.77241,-122.50169,House,Private room,1,1,1,$100.00
9119249,37.77981,-122.4219,Boutique hotel,Private room,1,1,1,$140.00
9127072,37.7518,-122.42562,Apartment,Private room,1.5,1,30,$48.00
9130888,37.75728,-122.40849,Apartment,Entire home/apt,1,2,2,$95.00
9150171,37.7693,-122.4514,Apartment,Private room,1.5,1,3,$99.00
9150423,37.76467,-122.45561,Condominium,Private room,1,1,3,$109.00
9150562,37.72062,-122.46706,House,Private room,1,1,30,$50.00
9150693,37.799,-122.40403,Apartment,Private room,2,1,30,$65.00
9156193,37.78697,-122.40961,Hotel,Private room,1,0,2,$180.00
9157940,37.78848,-122.4106,Hotel,Private room,1,0,1,$180.00
9186305,37.7697,-122.45234,Apartment,Private room,1,1,4,$80.00
9187534,37.74648,-122.41697,House,Private room,2,2,2,$250.00
9188845,37.73228,-122.41495,Townhouse,Private room,1,1,1,$75.00
9196933,37.76354,-122.42524,House,Private room,1,1,2,$125.00
9197404,37.75566,-122.4186,House,Private room,1,1,30,$165.00
9201385,37.79291,-122.41544,Apartment,Entire home/apt,1,0,4,$200.00
9216997,37.76691,-122.45125,Apartment,Entire home/apt,1,1,30,$110.00
9231212,37.7915,-122.41499,Apartment,Entire home/apt,1,0,85,$110.00
9239118,37.79047,-122.41059,Apartment,Entire home/apt,1,1,30,$120.00
9242011,37.75582,-122.49133,House,Private room,1,1,30,$105.00
9256506,37.78801,-122.44228,House,Private room,1,2,3,$286.00
9258941,37.74478,-122.42141,Apartment,Entire home/apt,2,4,30,$275.00
9259176,37.73227,-122.44218,Apartment,Entire home/apt,1.5,2,30,$150.00
9261548,37.72771,-122.44015,Apartment,Entire home/apt,2,3,3,$400.00
9275385,37.778,-122.42271,Boutique hotel,Private room,1,1,2,$144.00
9280940,37.75887,-122.45112,Apartment,Entire home/apt,1,1,30,$138.00
9295965,37.78895,-122.43186,Guest suite,Private room,1,1,2,$154.00
9296524,37.71742,-122.45177,Guest suite,Entire home/apt,1,1,1,$193.00
9298491,37.77393,-122.47687,House,Entire home/apt,1.5,5,30,$499.00
9309449,37.75332,-122.43363,House,Entire home/apt,2.5,4,2,$995.00
9316584,37.7917,-122.40735,Boutique hotel,Private room,1,0,2,$350.00
9328077,37.75259,-122.44498,Apartment,Entire home/apt,2,2,3,$550.00
9346814,37.74935,-122.42838,House,Private room,1,1,4,$250.00
9347891,37.77422,-122.46773,Guest suite,Entire home/apt,1,1,3,$135.00
9364688,37.77887,-122.3916,Condominium,Entire home/apt,1,1,30,$134.00
9402993,37.77862,-122.43221,Apartment,Entire home/apt,2,3,2,$550.00
9416254,37.75716,-122.44557,Guest suite,Private room,1,1,2,$100.00
9431997,37.7568,-122.44052,Apartment,Private room,4,1,30,$65.00
9433478,37.79428,-122.41336,Apartment,Entire home/apt,1,2,30,$175.00
9435665,37.74687,-122.4284,House,Private room,1,1,1,$105.00
9440164,37.75371,-122.39876,Condominium,Entire home/apt,2,2,3,$225.00
9449061,37.79601,-122.43041,Apartment,Entire home/apt,1,3,30,$225.00
9451291,37.75666,-122.40981,Serviced apartment,Hotel room,1,2,30,$189.00
9462355,37.77658,-122.43663,Apartment,Entire home/apt,2,4,30,"""$1,150.00 """
9463113,37.78259,-122.47388,Apartment,Private room,1,1,30,$90.00
9464763,37.80658,-122.41986,Condominium,Entire home/apt,2,2,5,"""$1,500.00 """
9465008,37.7739,-122.46834,House,Entire home/apt,2.5,2,3,$275.00
9471413,37.76067,-122.42464,Condominium,Entire home/apt,2,2,3,$250.00
9471416,37.74571,-122.43022,House,Private room,1,1,1,$105.00
9476010,37.7492,-122.44064,Townhouse,Entire home/apt,2,3,2,$650.00
9476849,37.75078,-122.4427,Condominium,Private room,1,1,1,$138.00
9477823,37.73352,-122.48228,House,Private room,1,1,2,$64.00
9488665,37.77337,-122.43529,Apartment,Entire home/apt,2,4,3,$750.00
9489347,37.77839,-122.44337,Apartment,Entire home/apt,1,1,31,$180.00
9491760,37.78563,-122.42594,Apartment,Entire home/apt,2,2,30,$185.00
9494726,37.79873,-122.40408,Bed and breakfast,Private room,10,1,1,$95.00
9495318,37.79934,-122.40609,Bed and breakfast,Private room,0,1,1,$95.00
9496930,37.76588,-122.46255,Apartment,Entire home/apt,1,0,30,$97.00
9497588,37.79914,-122.40444,Bed and breakfast,Private room,10,1,1,$99.00
9504910,37.79856,-122.40429,Apartment,Entire home/apt,1,1,2,$195.00
9514196,37.78886,-122.43241,Apartment,Entire home/apt,1,0,4,$499.00
9525734,37.74236,-122.41679,House,Private room,1,1,2,$95.00
9525911,37.76765,-122.42395,Apartment,Private room,1,1,2,$120.00
9532943,37.7863,-122.41629,Apartment,Private room,1,1,1,$129.00
9563163,37.79905,-122.41835,Apartment,Private room,1,1,31,$80.00
9587361,37.77903,-122.46585,Guest suite,Entire home/apt,1,1,1,$300.00
9590125,37.7572,-122.42362,House,Private room,1,1,1,$129.00
9593326,37.7516,-122.41633,Apartment,Private room,1.5,1,30,$80.00
9593505,37.76052,-122.40964,Condominium,Entire home/apt,2.5,3,4,$500.00
9605720,37.79576,-122.40738,Apartment,Entire home/apt,1.5,2,30,$349.00
9608262,37.74937,-122.42509,Condominium,Entire home/apt,1,2,21,$168.00
9611854,37.76395,-122.49963,Apartment,Entire home/apt,1,1,30,$140.00
9616042,37.78258,-122.48655,Loft,Entire home/apt,1,1,30,$139.00
9650878,37.77297,-122.4369,Townhouse,Private room,1,1,1,$125.00
9652136,37.74439,-122.4067,House,Entire home/apt,3.5,3,3,$300.00
9683090,37.79716,-122.3988,Apartment,Entire home/apt,1,0,31,$140.00
9695480,37.74762,-122.4751,Apartment,Entire home/apt,2,3,2,$499.00
9716652,37.78781,-122.41637,Apartment,Private room,0.5,1,2,$85.00
9717679,37.77718,-122.43091,Apartment,Private room,3,1,30,$60.00
9730358,37.77542,-122.40853,House,Private room,1,1,2,$160.00
9735841,37.71987,-122.43018,Apartment,Entire home/apt,1,1,30,$110.00
9752333,37.74383,-122.43205,House,Entire home/apt,1,1,1,$135.00
9752553,37.79356,-122.4366,Apartment,Entire home/apt,1,1,31,$300.00
9760014,37.72091,-122.46372,House,Entire home/apt,1,2,3,$145.00
9779327,37.75111,-122.43075,Apartment,Entire home/apt,2,2,30,$322.00
9779853,37.76108,-122.40851,Apartment,Private room,1.5,1,31,$80.00
9792467,37.73822,-122.41346,House,Entire home/apt,2,3,30,$275.00
9837993,37.79077,-122.43973,Guest suite,Entire home/apt,1,1,3,$185.00
9841955,37.78707,-122.41197,Apartment,Entire home/apt,1,0,30,$130.00
9844630,37.75297,-122.43558,Apartment,Private room,1,1,30,$135.00
9882522,37.75363,-122.42696,Townhouse,Private room,1,1,1,$97.00
9882716,37.77426,-122.40192,Apartment,Entire home/apt,1,2,2,$275.00
9903046,37.75081,-122.41637,House,Entire home/apt,4,4,1,$599.00
9905129,37.76163,-122.45213,House,Entire home/apt,2,3,5,$500.00
9909627,37.79921,-122.42248,Condominium,Entire home/apt,1,3,30,$217.00
9910056,37.7626,-122.395,Apartment,Entire home/apt,1,0,30,$150.00
9924449,37.75584,-122.40877,Apartment,Entire home/apt,1,2,3,$165.00
9925099,37.75879,-122.40776,Condominium,Entire home/apt,1.5,2,5,$299.00
9926871,37.72531,-122.40625,House,Private room,1,1,2,$70.00
9937836,37.75826,-122.43266,Apartment,Entire home/apt,1.5,2,30,$168.00
9945149,37.78665,-122.45959,Apartment,Entire home/apt,1,1,30,$159.00
9949873,37.73964,-122.41049,House,Private room,2,1,30,$90.00
9971053,37.77568,-122.41076,Condominium,Entire home/apt,2,2,3,$200.00
9972077,37.76123,-122.45095,Apartment,Entire home/apt,1,1,2,$150.00
9974744,37.7537,-122.42759,Condominium,Entire home/apt,1,3,30,$340.00
9990865,37.75974,-122.43988,Apartment,Entire home/apt,2,3,3,$625.00
9995426,37.73286,-122.42863,Guest suite,Entire home/apt,1,1,3,$140.00
9996121,37.7345,-122.41339,House,Private room,1,1,1,$99.00
9998508,37.75762,-122.44425,House,Entire home/apt,2,3,30,$300.00
9998879,37.75504,-122.509,House,Entire home/apt,1,2,2,$220.00
10000431,37.7856,-122.46617,Condominium,Entire home/apt,1,1,30,$210.00
10000523,37.75569,-122.44122,Condominium,Private room,1,1,30,$90.00
10023678,37.7341,-122.44876,House,Entire home/apt,2,3,2,$299.00
10035487,37.76403,-122.46803,Guest suite,Entire home/apt,1,1,3,$145.00
10040637,37.75319,-122.41509,Apartment,Private room,1.5,1,6,$133.00
10043166,37.76483,-122.45131,Apartment,Entire home/apt,2,3,2,$400.00
10052512,37.77605,-122.44131,Apartment,Entire home/apt,2,1,3,$349.00
10058134,37.78509,-122.44298,Apartment,Entire home/apt,1,2,3,$350.00
10058568,37.76719,-122.44824,Apartment,Entire home/apt,2,2,3,$215.00
10067187,37.78877,-122.4083,Boutique hotel,Private room,1,1,5,$125.00
10071349,37.79094,-122.41725,Apartment,Entire home/apt,1,0,30,$107.00
10071808,37.79248,-122.41649,Apartment,Entire home/apt,1,0,30,$107.00
10071932,37.75009,-122.41452,Guesthouse,Entire home/apt,1,1,30,$110.00
10088395,37.76223,-122.43,Apartment,Private room,2,1,2,$133.00
10089183,37.77477,-122.42512,Apartment,Entire home/apt,1,1,3,$150.00
10099733,37.78909,-122.40993,Boutique hotel,Private room,1,1,3,$125.00
10103881,37.7836,-122.39862,Condominium,Entire home/apt,2,2,31,$250.00
10105531,37.76168,-122.42963,Apartment,Entire home/apt,1,1,30,$100.00
10105584,37.80516,-122.40867,Apartment,Entire home/apt,1,1,4,$295.00
10126146,37.79948,-122.44508,Townhouse,Entire home/apt,1,1,30,$195.00
10126716,37.77508,-122.44398,House,Entire home/apt,1.5,4,1,$500.00
10127523,37.76235,-122.39621,Apartment,Entire home/apt,2,2,30,$194.00
10137578,37.73615,-122.41245,House,Private room,1,1,1,$86.00
10156101,37.77886,-122.42209,Boutique hotel,Private room,2,2,1,$195.00
10162904,37.76604,-122.42986,Apartment,Entire home/apt,1,1,30,$110.00
10164802,37.77997,-122.42127,Apartment,Entire home/apt,1,0,2,$195.00
10187948,37.75175,-122.43104,Apartment,Entire home/apt,2,2,30,$155.00
10193457,37.74666,-122.50072,Apartment,Entire home/apt,1,1,3,$140.00
10199931,37.789,-122.43939,House,Entire home/apt,3,3,4,$715.00
10227655,37.78551,-122.47475,Apartment,Entire home/apt,2,2,3,$359.00
10235526,37.7791,-122.40413,Loft,Private room,1,1,3,$179.00
10273567,37.77587,-122.46651,House,Private room,1,1,2,$126.00
10280888,37.73954,-122.45289,House,Private room,1,1,2,$69.00
10282326,37.78889,-122.409,Boutique hotel,Private room,2,1,5,$279.00
10282371,37.78938,-122.40815,Boutique hotel,Private room,1,1,5,$279.00
10283094,37.75798,-122.41082,Apartment,Entire home/apt,2,4,30,$253.00
10315192,37.75404,-122.47362,Apartment,Entire home/apt,1,2,30,$106.00
10321776,37.73751,-122.50636,Guest suite,Entire home/apt,1,1,1,$135.00
10333567,37.72398,-122.45637,House,Private room,1,1,2,$98.00
10347570,37.75305,-122.43668,Loft,Entire home/apt,1,1,4,$165.00
10362654,37.80626,-122.42239,Condominium,Entire home/apt,3,3,1,"""$1,500.00 """
10367010,37.76013,-122.49562,Loft,Private room,1,1,1,$120.00
10369097,37.77246,-122.44413,House,Entire home/apt,3.5,6,1,$888.00
10369307,37.73085,-122.39665,House,Entire home/apt,1,2,2,$167.00
10379560,37.75103,-122.50651,House,Private room,1,1,2,$99.00
10379822,37.77672,-122.44964,House,Entire home/apt,2.5,4,4,$899.00
10385321,37.72583,-122.43042,Guest suite,Entire home/apt,1,1,2,$100.00
10385906,37.76984,-122.4461,Apartment,Entire home/apt,1,2,30,$127.00
10389781,37.765,-122.42912,Apartment,Entire home/apt,1.5,2,30,$180.00
10393552,37.78842,-122.41016,Hotel,Private room,1,0,1,$235.00
10406646,37.75725,-122.40931,Apartment,Entire home/apt,1,2,30,$120.00
10409218,37.74398,-122.47127,House,Entire home/apt,2.5,3,3,$650.00
10410858,37.75558,-122.42686,Condominium,Entire home/apt,3,4,3,$480.00
10418322,37.7792,-122.43533,House,Private room,1,1,2,$98.00
